1662;Katrina44;1
1662;Philip_Effertz6;0
1662;Jo35;0
1662;Amparo95;0
1662;Maribel_Koelpin19;1
1663;Velda.Sauer69;1
1663;Elise.Fadel;0
1663;Tremaine_Miller32;1
1663;Gabriel57;1
1663;Lorena.Herman89;1
1663;Alexandre.Donnelly1;0
1663;Laurence.Weimann26;0
1663;Kadin3;0
1663;Geo.Volkman;1
1663;Jennings.Wuckert35;1
1663;Joanne.Stehr;1
1663;Eugenia24;1
1663;Fidel57;0
1664;Denis_Rohan65;1
1664;Lonny_Braun;1
1664;Manuel99;1
1664;Wava49;0
1664;Troy_Kuvalis98;1
1664;Iva92;0
1664;Ettie.Prosacco;1
1664;May.Roob30;1
1664;Hector_Mueller91;0
1664;Eleanore_Veum38;0
1664;Lucius_Grant;0
1664;Greg.Collier;0
1664;Romaine_Kub37;1
1664;Murphy.Casper65;0
1664;Elissa_Roob38;0
1664;Juanita.Leffler;1
1664;Khalil95;1
1664;Leonardo88;1
1664;Fernando_Purdy;0
1664;Aglae_Cummings53;0
1664;Cortez70;1
1664;Morgan.Lang;1
1664;Jessy_Predovic77;0
1664;Arlene36;0
1664;Travis.Blick;0
1664;Lysanne.Bailey;0
1664;Aric_Sawayn;1
1664;Alphonso.Moore27;1
1664;Dell_Collier;0
1665;Ludwig.Dibbert;0
1665;Darryl.Larson25;1
1665;Mariela.Turcotte9;0
1665;Jared_Gorczany4;1
1665;Lon2;0
1665;Laisha49;1
1665;Laura_Nader;1
1665;Tracy61;1
1665;Natalie_Crooks;1
1665;Eduardo_Rolfson;1
1665;Angus.DAmore19;1
1665;Leda.Sipes79;0
1665;Mason75;1
1665;Thea14;0
1665;Garth_Rodriguez15;0
1665;Howell.Schowalter46;0
1665;Kelley_Kiehn75;1
1665;Margarete94;0
1665;Mariane.Harris1;1
1665;Noel_Dooley16;0
1665;Luis_Rau44;1
1665;Taurean79;1
1665;Matt.Daniel;0
1665;Marlen_OConner;0
1665;Leonor70;0
1665;Scot3;1
1665;Jaydon_Osinski;0
1666;Melyna.Sporer31;1
1666;Catherine_Jacobson;0
1666;Jakayla.Hodkiewicz11;0
1667;Chad.Effertz49;1
1667;Kali33;1
1667;Richmond_Quitzon;0
1667;Rowena5;1
1667;Emerson_OKeefe;0
1667;Ross96;0
1667;Obie7;0
1667;Zakary.Kerluke;1
1667;Caden.Cremin;0
1667;Freddie_Bogisich;1
1667;Salvatore28;0
1667;Trey.Haley;1
1667;Jerrold_Glover80;0
1667;Myriam.Corwin;1
1667;Sim_Mitchell;1
1667;Darwin.Sauer;1
1667;Reginald_Funk;1
1667;Royal_Marvin;0
1667;Roscoe40;1
1667;Rasheed28;0
1667;Stefan.Gleason;0
1667;Edison.Bechtelar29;0
1667;Chauncey74;1
1667;Kayden5;0
1667;Earnestine_Sauer75;0
1667;Clementina89;1
1667;Arnold46;1
1667;Leonel76;1
1667;Herminia_Haag84;1
1667;Jose.Strosin;0
1667;Judge_Hudson;0
1667;Keven15;0
1667;Hardy_Skiles74;0
1668;Gino_Satterfield99;1
1668;Modesta80;1
1668;Beulah94;1
1668;Dean.Lakin98;1
1668;Caterina58;0
1668;Eda6;0
1668;Zion.Jast;0
1668;Marielle.Anderson55;0
1668;Adalberto_Streich28;0
1668;Leola_Huel0;1
1668;Margarete_Gorczany3;0
1668;Raul_Rau8;1
1668;Delmer_Jacobi;0
1668;Ruby69;1
1668;Alexzander_Smitham;1
1668;Elvis.Douglas91;1
1668;Georgette_Franey47;0
1668;Erich_Runolfsson;1
1668;Dawn.Renner;1
1669;Stefanie36;0
1669;Michelle.Abernathy16;1
1669;Matt_Huel86;1
1669;Carmen.Koepp;1
1669;Marjorie.Doyle69;1
1669;Markus96;1
1669;Velva52;0
1669;Myrtie.Ryan;1
1670;Iliana1;1
1670;Gideon.Hahn0;1
1670;Nicole.Lubowitz22;0
1670;April20;0
1670;Marlen18;1
1670;Eric.Waelchi;0
1670;Rose.Sauer61;1
1670;Virgil50;0
1670;Dewitt68;0
1670;Kiel63;1
1670;Lela71;0
1670;Celia_Zemlak;0
1670;Queenie83;0
1670;Vallie_Fadel18;0
1670;Trey.Haley;1
1670;Joe.Hoeger36;1
1670;Katrina.Trantow;0
1671;Jazmin.Schmitt;1
1671;Sincere.OHara;0
1671;Adelia_Cummerata48;1
1672;Geoffrey_Ferry15;0
1672;Cullen79;1
1672;Keara_Olson;1
1672;Teagan.Farrell98;0
1672;Ole.Schiller;1
1672;Micaela_Kuphal;1
1672;Gerhard89;0
1672;Rod.Legros;0
1673;Joseph_Purdy;1
1673;Luisa_Weber;1
1673;Esta24;1
1673;Matilde.Gottlieb;1
1673;Milo21;1
1673;Griffin79;1
1673;Rico.Sporer;0
1673;Stephanie82;1
1674;Rosetta63;0
1674;Wendell.Brekke;0
1674;Timothy71;1
1674;Akeem_Feil;1
1674;Jose_Spinka15;1
1674;Kaylee50;1
1674;Erling64;1
1674;Isadore84;0
1674;Marie67;1
1674;Dedric_Kiehn48;1
1674;Thaddeus10;1
1674;Wade2;1
1674;Davon_Schaden30;0
1674;Otilia_Becker14;0
1674;Garry_Spinka;0
1674;Darron41;1
1674;Stanford.Mraz63;1
1674;Owen76;1
1674;Leo_Hauck83;1
1674;Twila_Doyle99;1
1674;Korey62;1
1674;Glenna73;0
1674;Nicholaus.Rohan;0
1674;Dorothy90;0
1674;Waldo52;0
1674;Brandy2;0
1674;Reagan.Bauch4;0
1674;Boyd77;1
1674;Aletha25;0
1674;Kira.Spencer;0
1674;Lucy_Mueller;0
1674;Remington_Runolfsson;0
1674;Skylar.Williamson0;0
1675;Adrain_Nikolaus;1
1675;Jimmy.McKenzie88;0
1675;Brent.Jacobi;1
1675;Bailey.Frami;0
1675;Annalise_Heidenreich;1
1675;Cleora.Bayer;1
1675;Kirk_Smitham;0
1675;Catharine30;1
1675;Candida_Schinner36;0
1675;Ottilie_Mohr;0
1675;Amelia39;1
1675;Crystel_Pacocha36;0
1675;Chandler_Block57;0
1675;Jasper_Larkin;0
1675;Guadalupe.Marquardt45;0
1675;Vallie27;1
1675;Amiya_Botsford;1
1675;Johnson.Pacocha;0
1675;Ike_Hyatt80;0
1675;Magdalen21;1
1675;Andy74;0
1675;Lavonne5;0
1675;Palma1;1
1675;Emilia.Strosin;1
1675;Kailyn.McLaughlin;1
1675;Loren.Mohr;1
1675;Raphaelle_Nienow;1
1675;Casey.Reilly36;0
1675;Lenny82;0
1675;Sadie.Wilderman74;0
1675;Hershel49;1
1675;Kory_Kohler;0
1675;Randi_Denesik;0
1676;Aisha.Witting;0
1676;Jaylen.Gottlieb86;0
1676;Gerry.Steuber83;1
1676;Blake59;1
1676;Elmore.Schowalter;0
1676;Anya.MacGyver8;1
1676;Dock.Steuber;1
1676;Domenic58;0
1676;Joshua71;0
1676;Lew_Kreiger0;1
1676;Garry.Lindgren;1
1676;Major_Considine;1
1676;Cody50;1
1676;Norberto34;0
1676;Hardy.MacGyver96;0
1676;Annette.Osinski5;0
1676;Christopher_Schoen53;0
1676;Lola45;1
1676;Adrain_Boyle48;1
1676;Mauricio_Turner95;0
1676;Virgie.Heller67;1
1676;Kip.Johnston;1
1676;Adelia_Connelly95;1
1676;Brandi.Quigley;0
1676;Earlene_Nicolas36;0
1676;Tanya.Davis;1
1676;Taryn.Sipes;1
1676;Imani_Torp41;0
1676;Joe39;1
1676;Dominique_Bruen;0
1676;Lucious44;1
1676;Celine_Lynch92;1
1676;Forrest97;1
1676;Brianne_Jacobi46;0
1676;Emmett.Pagac35;0
1677;Baron_Yundt9;1
1677;Alf_Denesik15;0
1677;Boris7;0
1677;Dahlia14;1
1677;Melba76;0
1677;Heber.Schultz99;1
1677;Tyler.Hegmann87;1
1677;Savannah.Jacobson38;0
1677;Kelsi92;0
1677;Verla.Howe32;0
1677;Emmet69;0
1677;Zachariah_Kautzer90;0
1677;Darryl.Satterfield;1
1677;Sally64;1
1678;Marjorie.Doyle69;1
1678;Ed.Collins58;0
1678;Oscar_Schmitt;1
1678;Nicole_Farrell;1
1678;Jaren.Bradtke;0
1678;Carlotta_Kirlin;1
1678;Eldridge73;0
1678;Helena9;0
1678;Dustin.Morar;1
1678;Marquise_Streich;1
1678;Dorothea.Barton90;1
1678;Oswaldo.Wunsch36;1
1678;Stacey.Johnston77;1
1678;Marcel_Homenick11;1
1678;Margie22;0
1678;Edison17;0
1678;Kenyon_Gorczany;0
1678;Zena34;0
1678;Meaghan_Hammes58;1
1678;Kiel63;1
1678;Dandre82;0
1678;Sammy86;1
1678;Verner7;1
1678;Maritza35;0
1678;Arno_Mante;1
1678;Harvey30;0
1679;Brice.Hane;1
1679;Jordyn_Weimann;1
1679;Maritza.Nienow;0
1679;Jeanette71;1
1679;Nicholas.Abshire1;0
1679;Finn.Bruen;0
1679;Elise_Hegmann42;1
1679;Evangeline79;1
1679;Mitchell5;1
1679;Marilie97;0
1679;Mason_Berge24;0
1679;Murl8;1
1679;Columbus.Hills16;1
1679;Shawn_Ward89;1
1679;Fanny.Rohan;0
1679;Paige.Carroll34;1
1679;Eliane.Schulist;1
1679;Kassandra_Blanda;0
1679;Gregorio75;1
1679;Shea87;0
1679;Jett_Olson91;0
1679;Lavon93;0
1679;Dario_Cronin;1
1679;Earl.Boehm;0
1679;Rowena_Kassulke66;1
1679;Hudson_Mills;0
1679;Estrella.Harvey;1
1679;Eulalia97;1
1679;Nikki53;1
1680;Nicola.Lesch;1
1680;Monique_Wuckert;1
1680;Anjali30;1
1680;Mariah99;0
1680;Trevion_Marquardt;1
1680;Oma77;0
1680;Suzanne85;1
1680;Chris_Carter;1
1680;Monte31;0
1680;Armand.Langosh;1
1680;Rowland59;1
1680;Clarissa90;0
1680;Melisa43;1
1680;Darius.Schoen;0
1680;Linnie24;1
1680;Bria.Parker;1
1680;Akeem_Glover71;1
1680;Mabel_Fay49;0
1680;Arlene13;0
1680;Chauncey.Kub;0
1680;Damien40;0
1680;Nikko_White16;1
1680;Cecelia.Rosenbaum49;0
1680;Adrain_Boyle48;1
1680;Ivory_Haley22;1
1680;Jeramie39;0
1680;Lauriane.Gleason23;1
1680;Jaleel_Swaniawski;0
1680;Emil88;1
1680;Glen65;1
1680;Kurtis_Jast;1
1680;Elta58;1
1680;Amari_Goyette;1
1680;Adalberto_Kuvalis;1
1680;Ray14;0
1681;Hildegard.Haag;1
1681;Abelardo.Wilkinson;1
1681;Lindsay.Becker;0
1681;Oceane78;1
1681;Herta_Wehner67;0
1681;Kayli.Tremblay;1
1681;Dimitri65;0
1681;Greg.Lockman25;0
1681;Gus38;1
1681;Ismael_Hane;0
1681;Gussie_Nader;0
1681;Shaun.Shanahan72;1
1681;Jo.Morissette8;0
1681;Colton_Steuber41;0
1681;Florine62;1
1681;Jalyn_Heathcote;1
1681;Matteo58;0
1681;Shyann64;0
1681;Tracy.Hand95;0
1681;Tod_Goldner;0
1681;Leonel40;1
1681;Bennie_Ward;0
1681;Benny37;0
1681;Aniyah.Anderson6;1
1681;Domenica.Graham;0
1681;Braulio.Schinner;1
1681;Selena.Fay17;1
1681;Elton.Torp;1
1681;Felicita_Feest81;1
1682;Hobart.Fadel;0
1682;Jaylon.Green9;1
1682;Wilson.OConnell;1
1682;Norbert.Gleason94;1
1682;Margarett_Mante;0
1682;Rhoda.Kris38;1
1682;Keeley.Spencer;0
1682;Houston.Legros82;1
1682;Dejon65;0
1682;Marty_Greenholt97;0
1682;Theodore_Grady69;0
1682;Bud_Hand22;0
1682;Keagan_Kuhn;1
1682;Tod.Schmidt4;1
1682;Charlene_Jacobi27;0
1682;Sammie75;1
1682;Claud_Deckow75;1
1682;Jarvis.Hirthe43;0
1682;Maximilian_Boehm28;1
1682;Quinton77;0
1682;Tamara44;1
1682;Connie_Braun;0
1682;Rey87;0
1683;Anastasia76;0
1683;Lavinia5;1
1683;Gerald80;0
1683;Gia_Walsh;1
1683;Brandt.Lind;0
1683;Hoyt_Ward;0
1683;Leonora.Little69;0
1683;Blanca_Hudson43;1
1683;Ernestina.Buckridge36;0
1683;Carson_Fadel;0
1683;Annabel.Wilderman91;1
1683;Nicklaus.Shanahan33;1
1683;Larry10;0
1683;Margie46;1
1683;Allan_Ortiz;1
1683;Seamus.Keeling;1
1683;Novella99;0
1683;Ewell_Wisozk9;1
1683;Maureen77;0
1683;Deanna.Volkman86;0
1683;General_McDermott82;1
1683;Brett_McKenzie53;1
1683;Niko43;1
1683;Cleve.Harber;1
1683;Harrison.Hand30;0
1683;Dorris_Bahringer;0
1683;Raymond67;1
1683;Lindsay56;1
1683;Kris_Schultz35;1
1683;Gloria_Roberts70;0
1683;Oswaldo_Kautzer;1
1683;Malika_Bins21;0
1683;Elbert.Prosacco1;0
1683;Jane79;0
1683;Leone_Ward29;1
1684;Gabriella_Runte3;1
1684;Edna.Huels;0
1684;Loraine.Bartell35;0
1684;Mozelle.Reichert55;0
1684;Anne_Carter;0
1684;Daren.Homenick;0
1684;Mariane47;0
1684;Cesar.Watsica;1
1684;Lionel85;0
1684;Merle.Grant7;1
1684;Enrique.Brakus41;0
1684;Crawford_Yost;0
1684;Carroll8;0
1684;Litzy37;1
1684;Destiney55;1
1684;Marlen.OConnell21;0
1684;Gregory.Kilback31;0
1684;Cristal.Hudson;0
1684;Mollie_Murphy84;1
1684;Cleve78;1
1684;Vallie36;1
1684;Astrid.Schiller;0
1684;Sally_Boehm;1
1684;Linwood_Krajcik37;0
1684;Liliane33;1
1684;Darren_Roberts;0
1684;Eve_Collins63;1
1685;Amber.Harber5;1
1685;Laney.Labadie;0
1685;Garth.Luettgen81;0
1685;Dangelo.Lindgren;0
1685;Noemie_Hilpert;1
1685;Gunner_Rutherford60;0
1685;Mavis.Ratke;0
1685;Brooks.Abshire23;1
1685;Wanda_Rosenbaum17;1
1685;Alena10;0
1685;Cali42;1
1685;Margaretta_Gutmann;1
1686;Molly.Armstrong11;1
1686;Francis61;1
1686;Vilma_Dibbert;0
1686;Caterina53;0
1686;Ruthie.Towne;0
1686;Damon.Rempel;0
1686;Adrienne.Murray;0
1686;Monty_Ledner39;0
1686;Donny_Tromp;0
1686;Chanel49;0
1686;Marco52;1
1686;Ernie62;0
1686;Sanford25;1
1686;Elsa_Oberbrunner70;0
1686;Tyreek_Lehner29;1
1686;Leland.Strosin3;1
1686;Micheal.Shields;1
1686;Everette25;0
1686;Jackeline.Emmerich10;0
1686;Cassandra54;0
1686;Lorenz.Nienow31;0
1686;Amelie.Kshlerin;0
1686;Joseph.Boehm83;0
1686;Clarissa92;0
1686;Broderick_Feest75;1
1686;Euna_McClure;1
1687;Imogene_Kuvalis54;1
1687;Thea72;1
1687;Ashly64;1
1687;Andy_Jenkins62;0
1687;Kacey_Marvin;0
1687;Kole14;0
1687;Veda_Graham50;1
1687;Joshua_Quigley;0
1687;Nona27;0
1687;Shad81;1
1687;Jeanne63;0
1687;Edwin.Hilll44;0
1687;Roel_Quitzon27;1
1687;Laney66;1
1687;Kobe.Nolan1;1
1687;Marjorie_Morar46;1
1687;Carolina.Kshlerin;0
1687;Luisa_Weber;1
1687;Cloyd.Stehr31;1
1687;Helen.Kuhic23;1
1687;Devan_Ortiz;1
1687;Dereck.Padberg73;0
1687;Samir47;1
1687;Agustina10;1
1687;Oral37;0
1687;Vincent_Hane;0
1687;Janae_Vandervort98;0
1687;Alaina.Walker;1
1687;Rylan_Marks;1
1687;Berta_Kessler26;1
1687;Alayna52;0
1687;Yadira19;0
1688;Kali_Sawayn17;1
1688;Leola74;0
1688;Karl_Gleichner;0
1688;Kathlyn_Medhurst;0
1688;Domenica.Reilly99;0
1689;Eduardo_Williamson;1
1689;Marcelo.Spencer81;0
1689;Johnson30;1
1689;Cortez70;0
1690;Constantin80;0
1690;Leland.Homenick;1
1690;Pete_Hamill;0
1690;Mustafa46;1
1690;Reba_Gulgowski82;0
1690;Marina38;1
1690;Ransom_Hackett15;0
1690;Hulda.Williamson4;0
1690;Kylie42;0
1690;Moriah.Barrows87;0
1690;Devan_Goldner7;0
1690;Favian_Boyle77;1
1690;Desmond92;0
1690;Reagan.Bauch4;1
1690;Nico_Bailey;0
1690;Jadyn4;0
1690;Joanny83;0
1690;Columbus_MacGyver6;1
1690;Annalise.Mills98;0
1690;Jaclyn_Herman98;0
1690;Laisha.Abernathy;1
1690;Vladimir_Johns;0
1690;Kiel0;1
1690;Malinda.Green41;1
1690;Jasper_Bergnaum;0
1690;Mireille_Klocko13;0
1690;Josianne.Stiedemann99;0
1690;Lavonne.Waters;0
1690;Raegan.Dibbert;0
1690;Jeffrey_Murray76;1
1690;Alycia37;1
1690;Celia.Ullrich95;0
1690;Sylvia.Bosco60;0
1690;Violette.Bailey;0
1690;Foster61;0
1691;Kaden_Upton23;1
1691;Rubye.DuBuque;1
1691;Houston_Huels;0
1691;Rudolph.Hudson;1
1691;Emerson44;0
1691;Brendon.Schaefer28;1
1691;Trevor69;0
1691;Kellie76;0
1691;Margaret27;1
1691;Palma22;1
1691;Alexander34;1
1691;Bertrand4;1
1691;Jason.Spinka;1
1691;Eula76;0
1691;Karelle.Gulgowski;0
1691;Nova83;0
1691;Shemar.Jerde92;0
1691;Duane95;0
1691;Ellis.Spencer50;1
1691;Bennie_Hilll57;0
1691;Napoleon_Ritchie;1
1691;Treva_Stokes;1
1691;Marta_Christiansen62;0
1691;Vicky93;1
1691;Duncan_King;0
1691;Gus38;1
1691;Trenton13;0
1691;Albin_Mertz;1
1691;Flossie.Lebsack79;0
1691;Lizzie_Kozey;1
1692;Hilario.Leannon69;1
1692;Reyes84;0
1692;Annetta36;1
1692;Edward.Schmitt98;0
1692;Fanny.Hartmann;0
1692;Efrain4;1
1692;Abagail.Reynolds;0
1692;Griffin_Lubowitz;1
1692;Dean_Brown10;1
1692;Lera.Boyle;0
1692;Alice_Swift;1
1692;Daphney.Leffler;1
1692;Noemie_Hilpert;0
1692;Orin_Bartell90;0
1692;Jamison_Flatley;1
1692;Matilde.Gottlieb;1
1692;Marilou_Watsica;0
1692;Ari.Jones;0
1692;Gonzalo73;1
1692;Johnathan.Moen54;1
1692;Jett_Olson91;0
1692;Joe37;1
1692;Emely22;1
1692;Eliane.Smitham;1
1692;Adelia_Kshlerin88;1
1692;Sophia16;0
1693;Stewart.Rodriguez90;0
1693;Clovis18;1
1693;Camron_Rempel54;0
1693;Sherman37;1
1693;Madeline.Yundt;1
1693;Katheryn.Ortiz58;0
1693;Dallas_Mann64;0
1693;Leland.Shields;1
1693;Gregory_Waelchi;0
1693;Mara_Haley;1
1693;Marietta.Bechtelar;1
1693;Rhianna59;0
1693;Aileen_Brekke;0
1693;Amir35;0
1693;Roxane87;0
1693;Lolita_Parisian75;0
1693;Brenna.Mraz;1
1693;Cornell.Parisian45;1
1693;Ivy.Mayert56;1
1693;Stephon.Schmidt;0
1693;Verona.DAmore;1
1694;Xander.Mertz41;0
1694;Tianna.Waters;0
1694;Mafalda.Paucek87;0
1694;Isaias36;1
1694;Gerhard_Ruecker;0
1694;Sidney50;0
1694;Jensen.Mayert;0
1694;Javonte_Stamm;1
1694;Kailee_Klocko9;1
1694;Nicholas_Collier40;1
1694;Allan_Heaney;1
1694;Ethelyn52;0
1694;Rosie.Lind7;1
1695;Darryl_Rolfson;1
1695;Helena.Rolfson27;0
1695;Murl_Gottlieb;0
1695;Charles2;0
1695;Ramiro.Walter54;1
1695;Erna_Price;1
1695;Linnie_Pouros;0
1695;Heidi.Ratke76;0
1695;Abelardo_Cassin8;0
1695;Maxie78;1
1695;Hillary_Robel;0
1695;Cameron75;0
1695;Keon_DuBuque64;1
1695;Kaleb.MacGyver79;0
1695;Nathanial.Collins93;0
1696;Clementine.Lang65;1
1696;Maci_Christiansen68;1
1696;Ebba.Weber2;1
1697;Alvis40;0
1697;Odie_Lueilwitz;0
1697;Katarina81;1
1697;Abdul_Ruecker;0
1697;Torey_Gleichner56;0
1697;Libbie.Hermiston5;1
1697;Henri.Schultz;0
1697;Marcelo_Rice37;1
1697;Carey_Stiedemann;0
1697;Colleen.Simonis30;1
1697;Bart_Lakin26;0
1697;Jeramie_Olson18;0
1697;Charles.Weissnat17;0
1697;Verda_Tremblay;0
1697;Ezequiel_Schroeder38;1
1697;Tanya.Davis;1
1697;Johnny.Grady;1
1697;Yasmine_Cassin;0
1697;Belle.Gottlieb;0
1697;Dimitri_Kiehn;1
1697;Lavern_Luettgen3;1
1697;Kassandra_Blanda;1
1697;Winifred.Auer;0
1697;Jedediah_Douglas90;0
1697;Lowell_OConnell26;0
1697;Jaeden_OKeefe66;1
1697;Elliot_Lind68;0
1697;Jadyn_Ankunding;0
1697;Lauren_OConnell70;0
1697;Grover_Nienow46;1
1697;Hardy_OReilly40;0
1698;Brody.Cummings;0
1698;Zachariah.Nader28;1
1698;Florencio28;0
1698;Alia79;1
1698;Brandy.Thiel66;0
1698;Easton_Feil12;0
1698;Pamela42;0
1698;Myrtice.Heaney60;1
1698;Maximillian.Dietrich;1
1698;Patricia.Klocko;0
1698;Parker.Hahn;1
1698;Elmer10;1
1698;Gustave.Yundt26;1
1698;Coralie61;1
1698;Amely72;1
1698;Aurore67;1
1698;Cleo_Hahn62;0
1698;Lou22;1
1698;Alene.Nolan;1
1698;Vivienne_Stroman;1
1698;Domenico.Nicolas;1
1698;Nathanial.Collins93;0
1698;Raleigh38;0
1698;Pat.Vandervort25;0
1698;Alessandro_Hodkiewicz;0
1698;Elna85;1
1698;Adell_Orn;1
1698;Dusty_Raynor;0
1698;Emelie27;1
1698;Thurman_Farrell6;0
1698;Nicolette53;0
1698;Ashtyn55;1
1699;Aniyah_Bergstrom43;1
1699;Tabitha.Kerluke;1
1699;Jimmy_Gottlieb;1
1699;Enola_Carter;0
1699;Hilton_Marquardt70;0
1699;Jonatan47;1
1699;Grace_Fahey13;1
1699;Nathaniel.Dach;0
1699;Myrtis.Dickens;0
1699;Celestine.Buckridge;1
1699;Darrion.Dickens52;0
1700;Luciano_Dach;0
1700;Michaela.Marquardt21;1
1700;Felicia33;1
1700;Arnulfo74;0
1700;Cora33;1
1700;Ashtyn55;0
1700;Taurean.Lang;1
1700;Devon.Gerlach;0
1700;Kaleigh_Hermiston;0
1700;Anika.Skiles26;1
1700;Astrid.Boehm31;1
1700;Alexandrea64;0
1700;Casimer_Rutherford4;0
1700;Bianka.Flatley;1
1700;Candido_Feeney35;0
1700;Alberto24;0
1700;Hettie.Kiehn24;0
1700;Rodolfo_Nader46;0
1700;Natalie_Crooks;1
1700;Jackie2;0
1700;Keara_Watsica;0
1700;Hannah_Johnston;0
1700;Lincoln.Flatley;1
1700;Orie_Balistreri;1
1700;Patricia.Okuneva;1
1700;Pearline.Koch;1
1700;Dave_Feest;0
1700;Zetta.Walsh;0
1700;Madelyn89;1
1700;Brennon_Connelly49;1
1700;Millie59;0
1701;Noemi.Feest25;1
1701;Alec.Sanford44;1
1701;Stuart3;1
1701;Lillie_Trantow;1
1701;Margie46;1
1701;Julian.Fahey;0
1701;Courtney92;1
1701;Rachael_Gibson;0
1701;Ken.Abshire47;0
1701;Maryse_Aufderhar;1
1701;River_Terry23;1
1701;Matt.Feest;0
1701;Philip.Rodriguez;0
1701;Asia27;1
1701;Isaac_Hickle;1
1701;Erik_Smith;0
1701;Ryann49;1
1701;Pamela.Lemke29;0
1701;Norwood_Rath;0
1701;Gertrude_Predovic;0
1701;Jailyn_Bailey1;0
1701;Maritza.Nienow;1
1701;Aglae.Kunze1;0
1701;Mario_Murazik;1
1701;Jorge_Green;0
1701;Marjolaine_Herman;0
1702;Ruthe.Abshire51;0
1702;Alverta.Kohler85;1
1702;Kathryne29;1
1702;Emily_Swaniawski;0
1702;Esta24;0
1702;Dale32;1
1702;Lacy_Fisher;0
1702;Gracie_Streich46;0
1702;Ned.Schamberger;1
1702;Eva.Dooley;1
1702;Marcellus.Hessel;0
1702;Jeremy77;1
1702;Marlee41;0
1702;Joseph99;0
1702;Timmy56;1
1702;Ali65;0
1702;Luciano_Lindgren;0
1702;Jaydon_DAmore;0
1702;Anderson72;1
1702;Jewell.Tillman;0
1702;Ola60;1
1702;Nickolas_Strosin;1
1702;Nadia_Satterfield63;0
1702;Tanner_OHara33;0
1702;Keven.Grimes89;0
1702;Anita_Bogan63;0
1702;Michael.Watsica48;0
1702;Lindsey67;0
1702;Devon_Bernier4;1
1702;Lauretta_Hammes;1
1702;Javier.Thiel;1
1703;Verner29;1
1703;Karl_Botsford;0
1703;Dandre16;1
1703;Tomasa_Lesch1;0
1703;Euna.Fritsch;1
1703;Mateo_Denesik70;1
1703;Mercedes.Kautzer74;0
1703;Brisa.Champlin20;1
1703;Stephen_Kreiger;0
1703;Timothy71;0
1703;Toy.Schmeler72;1
1703;Lia_Kunde;1
1703;Providenci.Larkin;0
1703;Gustave.Willms27;1
1703;Rahsaan70;0
1703;Ezekiel.Stehr;0
1703;Brando.Raynor;0
1704;Jessy_Predovic77;1
1704;Buck_Lubowitz80;0
1704;Samson_Wiegand58;1
1704;Isaac97;1
1704;Darius96;1
1704;Vidal.McClure;1
1704;Makayla_Klein;1
1704;Kennedi22;0
1704;Raphael_Wisoky;0
1705;Dennis_Pacocha2;1
1705;Neoma_Medhurst30;1
1705;Suzanne.Legros;1
1705;Columbus_Sauer84;1
1705;Vernice93;0
1705;Jarvis42;0
1705;Alyson66;1
1705;Mario_Murazik;1
1705;Dee15;1
1705;Mathilde_Okuneva;1
1705;Reed.Robel;0
1705;Arnoldo66;1
1705;Eleazar51;0
1705;Eveline.Jenkins7;1
1705;Litzy_Ziemann;0
1705;Carrie_Pouros;1
1705;Eldridge_Reichel53;1
1705;Zita_Satterfield74;0
1705;Laverne_Runolfsson96;1
1705;Daren65;0
1705;Pearline31;0
1705;Theron23;0
1705;Milford84;1
1706;Rahsaan91;0
1706;Parker.Harvey60;1
1706;Myriam67;1
1706;Yadira_Keebler5;1
1706;Claudie5;1
1706;Oscar_Schmeler84;1
1706;Natasha12;0
1706;Narciso73;0
1706;Freida_Bruen;1
1706;Ulices_Ebert;0
1706;Jalen_Greenfelder;1
1706;Otilia.Herman2;1
1706;Alessia_Stark;0
1706;Nolan13;1
1706;Mercedes75;0
1706;Liana27;0
1706;Dina_Schultz41;1
1706;Lauriane15;1
1706;Hailey_Shields;1
1706;Elody23;1
1706;Catalina_Hilpert4;0
1706;Domenica_Swift;1
1706;Nicklaus_Strosin;1
1706;Emery.Connelly;1
1706;Jarvis_Boyle;0
1706;Abigale.Kuhn8;1
1706;Newton.Pfeffer82;1
1706;Mireya11;1
1706;Nora_Kuhlman65;0
1706;Earlene34;0
1706;Morris_Mills;0
1707;Favian.Corkery55;1
1707;Kayla_Brekke;1
1707;Ruby81;1
1707;Daphnee_Daugherty6;1
1707;Marcelle_Hilll;1
1707;Gregorio20;1
1707;Bradly29;0
1707;Ada_Roberts;1
1707;Ora94;0
1707;Allene.Miller19;0
1707;Nya.Gislason17;0
1708;Darion94;1
1708;Lou_Rosenbaum;0
1708;Bruce_Schroeder;1
1708;Gregg40;0
1708;Eduardo.Mills39;0
1708;Sylvia.Morissette;1
1708;Dean.Smitham50;0
1708;Aletha_Hickle;0
1708;Ole.Schiller;1
1708;Clemens_Ledner20;1
1708;Jayda.Hackett34;0
1708;Pierre.Legros;1
1708;Arthur_Wisozk13;1
1708;Carolina.Keeling32;1
1708;Elaina.Ernser99;0
1708;Melody42;0
1708;Oswaldo42;0
1708;Hoyt12;1
1708;Kamron_Tromp86;0
1708;Edyth_Hilpert;0
1708;Shanon_Witting;0
1708;Kenya59;0
1708;Zelda21;0
1708;Morris.Macejkovic;0
1708;Ettie.Prosacco;1
1708;Maria76;1
1708;Baron10;0
1709;Emilia_Kemmer16;0
1709;Lester_Hills;0
1709;Claude_Stiedemann;0
1709;Elnora39;0
